title ,query,response
IR_FCNR(B)/RFC,What is the revised interest rate for a 3-year to less than 4-year FCNR (B) deposit in GBP?,The revised interest rate for a 3-year to less than 4-year FCNR (B) deposit in GBP is 2.5%.
IR_FCNR(B)/RFC,What is the existing interest rate for a 3-year to less than 4-year FCNR (B) deposit in JPY?,The existing interest rate for a 3-year to less than 4-year FCNR (B) deposit in JPY is 0.01%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 3-year to less than 4-year FCNR (B) deposit in JPY?,The revised interest rate for a 3-year to less than 4-year FCNR (B) deposit in JPY is 0.01%.
IR_FCNR(B)/RFC,What is the existing interest rate for a 3-year to less than 4-year FCNR (B) deposit in EUR?,The existing interest rate for a 3-year to less than 4-year FCNR (B) deposit in EUR is 1.55%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 3-year to less than 4-year FCNR (B) deposit in EUR?,The revised interest rate for a 3-year to less than 4-year FCNR (B) deposit in EUR is 1.55%.
IR_FCNR(B)/RFC,What is the existing interest rate for a 3-year to less than 4-year FCNR (B) deposit in CAD?,The existing interest rate for a 3-year to less than 4-year FCNR (B) deposit in CAD is 3.31%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 3-year to less than 4-year FCNR (B) deposit in CAD?,The revised interest rate for a 3-year to less than 4-year FCNR (B) deposit in CAD is 3.31%.
IR_FCNR(B)/RFC,What is the existing interest rate for a 3-year to less than 4-year FCNR (B) deposit in AUD?,The existing interest rate for a 3-year to less than 4-year FCNR (B) deposit in AUD is 3%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 3-year to less than 4-year FCNR (B) deposit in AUD?,The revised interest rate for a 3-year to less than 4-year FCNR (B) deposit in AUD is 3%.
IR_FCNR(B)/RFC,"What is the existing interest rate for a 4-year to less than 5-year FCNR (B) deposit in USD for an amount below $200,000?","The existing interest rate for a 4-year to less than 5-year FCNR (B) deposit in USD for an amount less than 200,000 is 3.8%."
IR_FCNR(B)/RFC,"What is the revised interest rate for a 4-year to less than 5-year FCNR (B) deposit in USD for an amount less than 200,000?","The revised interest rate for a 4-year to less than 5-year FCNR (B) deposit in USD for an amount less than 200,000 is 3.8%."
IR_FCNR(B)/RFC,"What is the existing interest rate for a 4-year to less than 5-year FCNR (B) deposit in USD for an amount of $200,000 or more?","The existing interest rate for a 4-year to less than 5-year FCNR (B) deposit in USD for an amount of 200,000 or more is 3.8%."
IR_FCNR(B)/RFC,"What is the revised interest rate for a 4-year to less than 5-year FCNR (B) deposit in USD for an amount of 200,000 or more?","The revised interest rate for a 4-year to less than 5-year FCNR (B) deposit in USD for an amount of 200,000 or more is 3.8%."
IR_FCNR(B)/RFC,What is the existing interest rate for a 4-year to less than 5-year FCNR (B) deposit in GBP?,The existing interest rate for a 4-year to less than 5-year FCNR (B) deposit in GBP is 2.5%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 4-year to less than 5-year FCNR (B) deposit in GBP?,The revised interest rate for a 4-year to less than 5-year FCNR (B) deposit in GBP is 2.5%.
IR_FCNR(B)/RFC,What is the existing interest rate for a 4-year to less than 5-year FCNR (B) deposit in JPY?,The existing interest rate for a 4-year to less than 5-year FCNR (B) deposit in JPY  is 0.01%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 4-year to less than 5-year FCNR (B) deposit in JPY?,The revised interest rate for a 4-year to less than 5-year FCNR (B) deposit in JPY is 0.01%.
IR_FCNR(B)/RFC,What is the existing interest rate for a 4-year to less than 5-year FCNR (B) deposit in EUR?,The existing interest rate for a 4-year to less than 5-year FCNR (B) deposit in EUR is 1.55%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 4-year to less than 5-year FCNR (B) deposit in EUR?,The revised interest rate for a 4-year to less than 5-year FCNR (B) deposit in EUR is 1.55%.
IR_FCNR(B)/RFC,What is the existing interest rate for a 4-year to less than 5-year FCNR (B) deposit in CAD?,The existing interest rate for a 4-year to less than 5-year FCNR (B) deposit in CAD is 3.26%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 4-year to less than 5-year FCNR (B) deposit in CAD?,The revised interest rate for a 4-year to less than 5-year FCNR (B) deposit in CAD is 3.26%.
IR_FCNR(B)/RFC,What is the existing interest rate for a 4-year to less than 5-year FCNR (B) deposit in AUD?,The existing interest rate for a 4-year to less than 5-year FCNR (B) deposit in AUD is 3%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 4-year to less than 5-year FCNR (B) deposit in AUD?,The revised interest rate for a 4-year to less than 5-year FCNR (B) deposit in AUD is 3%.
IR_FCNR(B)/RFC,"What is the existing interest rate for a 5-year FCNR (B) deposit in USD for an amount below $200,000?","The existing interest rate for a 5-year only FCNR (B) deposit in USD for an amount below 200,000 is 3.8%."
IR_FCNR(B)/RFC,"What is the revised interest rate for a 5-year only FCNR (B) deposit in USD for an amount below 200,000?","The revised interest rate for a 5-year only FCNR (B) deposit in USD for an amount below 200,000 is 3.8%."
IR_FCNR(B)/RFC,"What is the existing interest rate for a 5-year FCNR (B) deposit in USD for an amount of $200,000 or more?","The existing interest rate for a 5-year only FCNR (B) deposit in USD for an amount of 200,000 or more is 3.8%."
IR_FCNR(B)/RFC,"What is the revised interest rate for a 5-year only FCNR (B) deposit in USD for an amount of 200,000 or more?","The revised interest rate for a 5-year only FCNR (B) deposit in USD for an amount of 200,000 or more is 3.8%."
IR_FCNR(B)/RFC,What is the existing interest rate for a 5-year FCNR (B) deposit in GBP?,The existing interest rate for a 5-year only FCNR (B) deposit in GBP is 2.5%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 5-year only FCNR (B) deposit in GBP?,The revised interest rate for a 5-year only FCNR (B) deposit in GBP is 2.5%.
IR_FCNR(B)/RFC,What is the existing interest rate for a 5-year FCNR (B) deposit in JPY?,The existing interest rate for a 5-year only FCNR (B) deposit in JPY is 0.01%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 5-year only FCNR (B) deposit in JPY?,The revised interest rate for a 5-year only FCNR (B) deposit in JPY is 0.01%.
IR_FCNR(B)/RFC,What is the existing interest rate for a 5-year FCNR (B) deposit in EUR?,The existing interest rate for a 5-year only FCNR (B) deposit in EUR is 1.55%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 5-year only FCNR (B) deposit in EUR?,The revised interest rate for a 5-year only FCNR (B) deposit in EUR is 1.55%.
IR_FCNR(B)/RFC,What is the existing interest rate for a 5-year FCNR (B) deposit in CAD?,The existing interest rate for a 5-year only FCNR (B) deposit in CAD is 3.26%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 5-year only FCNR (B) deposit in CAD?,The revised interest rate for a 5-year only FCNR (B) deposit in CAD is 3.26%.
IR_FCNR(B)/RFC,What is the existing interest rate for a 5-year FCNR (B) deposit in AUD?,The existing interest rate for a 5-year only FCNR (B) deposit in AUD is 3%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 5-year only FCNR (B) deposit in AUD?,The revised interest rate for a 5-year only FCNR (B) deposit in AUD is 3%.
IR_FCNR(B)/RFC,"What is the existing interest rate for a 6-month to less than 1-year RFC deposit in USD for an amount below $200,000?","The existing interest rate for a 6-month to less than 1-year RFC deposit in USD for an amount below $200,000 is 5.35%."
IR_FCNR(B)/RFC,"What is the revised interest rate for a 6-month to less than 1-year RFC deposit in USD for an amount below $200,000?","The revised interest rate for a 6-month to less than 1-year RFC deposit in USD for an amount below $200,000 is 5.7%."
IR_FCNR(B)/RFC,"What is the existing interest rate for a 6-month to less than 1-year RFC deposit in USD for an amount of $200,000 or more?","The existing interest rate for a 6-month to less than 1-year RFC deposit in USD for an amount of $200,000 or more is 5.6%."
IR_FCNR(B)/RFC,"What is the revised interest rate for a 6-month to less than 1-year RFC deposit in USD for an amount of $200,000 or more?","The revised interest rate for a 6-month to less than 1-year RFC deposit in USD for an amount of $200,000 or more is 5.8%."
IR_FCNR(B)/RFC,What is the existing interest rate for a 6-month to less than 1-year RFC deposit in GBP?,The existing interest rate for a 6-month to less than 1-year RFC deposit in GBP is 5.05%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 6-month to less than 1-year RFC deposit in GBP?,The revised interest rate for a 6-month to less than 1-year RFC deposit in GBP is 5.05%.
IR_FCNR(B)/RFC,What is the existing interest rate for a 6-month to less than 1-year RFC deposit in JPY?,The existing interest rate for a 6-month to less than 1-year RFC deposit in JPY is 0.01%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 6-month to less than 1-year RFC deposit in JPY?,The revised interest rate for a 6-month to less than 1-year RFC deposit in JPY is 0.01%.
IR_FCNR(B)/RFC,What is the existing interest rate for a 6-month to less than 1-year RFC deposit in EUR?,The existing interest rate for a 6-month to less than 1-year RFC deposit in EUR is 3%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 6-month to less than 1-year RFC deposit in EUR?,The revised interest rate for a 6-month to less than 1-year RFC deposit in EUR is 3%.
IR_FCNR(B)/RFC,What is the existing interest rate for a 6-month to less than 1-year RFC deposit in CAD?,The existing interest rate for a 6-month to less than 1-year RFC deposit in CAD is 4.55%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 6-month to less than 1-year RFC deposit in CAD?,The revised interest rate for a 6-month to less than 1-year RFC deposit in CAD is 4.55%.
IR_FCNR(B)/RFC,What is the existing interest rate for a 6-month to less than 1-year RFC deposit in AUD?,The existing interest rate for a 6-month to less than 1-year RFC deposit in AUD is 3.75%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 6-month to less than 1-year RFC deposit in AUD?,The revised interest rate for a 6-month to less than 1-year RFC deposit in AUD is 3.75%.
IR_FCNR(B)/RFC,"What is the existing interest rate for a 1-year to less than 2-year RFC deposit in USD for an amount below $200,000?","The existing interest rate for a 1-year to less than 2-year RFC deposit in USD for an amount below $200,000 is 5.35%."
IR_FCNR(B)/RFC,"What is the revised interest rate for a 1-year to less than 2-year RFC deposit in USD for an amount below $200,000?","The revised interest rate for a 1-year to less than 2-year RFC deposit in USD for an amount below $200,000 is 5.7%."
IR_FCNR(B)/RFC,"What is the existing interest rate for a 1-year to less than 2-year RFC deposit in USD for an amount of $200,000 or more?","The existing interest rate for a 1-year to less than 2-year RFC deposit in USD for an amount of $200,000 or more is 5.6%."
IR_FCNR(B)/RFC,"What is the revised interest rate for a 1-year to less than 2-year RFC deposit in USD for an amount of $200,000 or more?","The revised interest rate for a 1-year to less than 2-year RFC deposit in USD for an amount of $200,000 or more is 5.8%."
IR_FCNR(B)/RFC,What is the existing interest rate for a 1-year to less than 2-year RFC deposit in GBP?,The existing interest rate for a 1-year to less than 2-year RFC deposit in GBP is 5.05%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 1-year to less than 2-year RFC deposit in GBP?,The revised interest rate for a 1-year to less than 2-year RFC deposit in GBP is 5.05%.
IR_FCNR(B)/RFC,What is the existing interest rate for a 1-year to less than 2-year RFC deposit in JPY?,The existing interest rate for a 1-year to less than 2-year RFC deposit in JPY is 0.01%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 1-year to less than 2-year RFC deposit in JPY?,The revised interest rate for a 1-year to less than 2-year RFC deposit in JPY is 0.01%.
IR_FCNR(B)/RFC,What is the existing interest rate for a 1-year to less than 2-year RFC deposit in EUR?,The existing interest rate for a 1-year to less than 2-year RFC deposit in EUR is 3%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 1-year to less than 2-year RFC deposit in EUR?,The revised interest rate for a 1-year to less than 2-year RFC deposit in EUR is 3%.
IR_FCNR(B)/RFC,What is the existing interest rate for a 1-year to less than 2-year RFC deposit in CAD?,The existing interest rate for a 1-year to less than 2-year RFC deposit in CAD is 4.55%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 1-year to less than 2-year RFC deposit in CAD?,The revised interest rate for a 1-year to less than 2-year RFC deposit in CAD is 4.55%.
IR_FCNR(B)/RFC,What is the existing interest rate for a 1-year to less than 2-year RFC deposit in AUD?,The existing interest rate for a 1-year to less than 2-year RFC deposit in AUD is 3.75%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 1-year to less than 2-year RFC deposit in AUD?,The revised interest rate for a 1-year to less than 2-year RFC deposit in AUD is 3.75%.
IR_FCNR(B)/RFC,"What is the existing interest rate for a 2-year to less than 3-year RFC deposit in USD for an amount below $200,000?","The existing interest rate for a 2-year to less than 3-year RFC deposit in USD for an amount below $200,000 is 4.3%."
IR_FCNR(B)/RFC,"What is the revised interest rate for a 2-year to less than 3-year RFC deposit in USD for an amount below $200,000?","The revised interest rate for a 2-year to less than 3-year RFC deposit in USD for an amount below $200,000 is 4.3%."
IR_FCNR(B)/RFC,"What is the existing interest rate for a 2-year to less than 3-year RFC deposit in USD for an amount of $200,000 or more?","The existing interest rate for a 2-year to less than 3-year RFC deposit in USD for an amount of $200,000 or more is 4.3%."
IR_FCNR(B)/RFC,"What is the revised interest rate for a 2-year to less than 3-year RFC deposit in USD for an amount of $200,000 or more?","The revised interest rate for a 2-year to less than 3-year RFC deposit in USD for an amount of $200,000 or more is 4.3%."
IR_FCNR(B)/RFC,What is the existing interest rate for a 2-year to less than 3-year RFC deposit in GBP?,The existing interest rate for a 2-year to less than 3-year RFC deposit in GBP is 3%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 2-year to less than 3-year RFC deposit in GBP?,The revised interest rate for a 2-year to less than 3-year RFC deposit in GBP is 3%.
IR_FCNR(B)/RFC,What is the existing interest rate for a 2-year to less than 3-year RFC deposit in JPY?,The existing interest rate for a 2-year to less than 3-year RFC deposit in JPY is 0.01%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 2-year to less than 3-year RFC deposit in JPY?,The revised interest rate for a 2-year to less than 3-year RFC deposit in JPY is 0.01%.
IR_FCNR(B)/RFC,What is the existing interest rate for a 2-year to less than 3-year RFC deposit in EUR?,The existing interest rate for a 2-year to less than 3-year RFC deposit in EUR is 2.05%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 2-year to less than 3-year RFC deposit in EUR?,The revised interest rate for a 2-year to less than 3-year RFC deposit in EUR is 2.05%.
IR_FCNR(B)/RFC,What is the existing interest rate for a 2-year to less than 3-year RFC deposit in CAD?,The existing interest rate for a 2-year to less than 3-year RFC deposit in CAD is 3.61%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 2-year to less than 3-year RFC deposit in CAD?,The revised interest rate for a 2-year to less than 3-year RFC deposit in CAD is 3.61%.
IR_FCNR(B)/RFC,What is the existing interest rate for a 2-year to less than 3-year RFC deposit in AUD?,The existing interest rate for a 2-year to less than 3-year RFC deposit in AUD is 3.5%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 2-year to less than 3-year RFC deposit in AUD?,The revised interest rate for a 2-year to less than 3-year RFC deposit in AUD is 3.5%.
IR_FCNR(B)/RFC,"What is the existing interest rate for a 3-year RFC deposit in USD below $200,000?","The existing interest rate for a 3-year RFC deposit in USD below $200,000 is 4.05%."
IR_FCNR(B)/RFC,"What is the revised interest rate for a 3-year RFC deposit in USD below $200,000?","The revised interest rate for a 3-year RFC deposit in USD below $200,000 is 4.05%."
IR_FCNR(B)/RFC,"What is the existing interest rate for a 3-year RFC deposit in USD for an amount of $200,000 or more?","The existing interest rate for a 3-year RFC deposit in USD for an amount of $200,000 or more is 4.05%."
IR_FCNR(B)/RFC,"What is the revised interest rate for a 3-year RFC deposit in USD for an amount of $200,000 or more?","The revised interest rate for a 3-year RFC deposit in USD for an amount of $200,000 or more is 4.05%."
IR_FCNR(B)/RFC,What is the existing interest rate for a 3-year RFC deposit in GBP?,The existing interest rate for a 3-year RFC deposit in GBP is 2.5%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 3-year RFC deposit in GBP?,The revised interest rate for a 3-year RFC deposit in GBP is 2.5%.
IR_FCNR(B)/RFC,What is the existing interest rate for a 3-year RFC deposit in JPY?,The existing interest rate for a 3-year RFC deposit in JPY is 0.01%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 3-year RFC deposit in JPY?,The revised interest rate for a 3-year RFC deposit in JPY is 0.01%.
IR_FCNR(B)/RFC,What is the existing interest rate for a 3-year RFC deposit in EUR?,The existing interest rate for a 3-year RFC deposit in EUR is 1.55%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 3-year RFC deposit in EUR?,The revised interest rate for a 3-year RFC deposit in EUR is 1.55%.
IR_FCNR(B)/RFC,Up to what tenure are RFC term deposit interest rates aligned with FCNR (B) term deposits?,RFC term deposit interest rates are aligned with FCNR (B) term deposits for tenures up to 3 years.
IR_FCNR(B)/RFC,Is there an additional interest rate benefit for staff on RFC deposits?,"Yes, staff RFC interest rates will receive an additional 0.25% on the standard rates."
IR_FCNR(B)/RFC,By how much is the interest rate increased for staff RFC deposits?,The interest rate for staff RFC deposits is increased by 0.25% over the standard rates.
IR_FCNR(B)/RFC,What is the interest rate offered by bank for an RFC savings deposit in USD?,The interest rate offered by bank for an RFC savings deposit in USD is 0.5%.
IR_FCNR(B)/RFC,What is the interest rate offered by bank for an RFC savings deposit in GBP?,The interest rate offered by bank for an RFC savings deposit in GBP is 0.5%.
IR_FCNR(B)/RFC,What is the interest rate offered by bank for an RFC savings deposit in EUR?,The interest rate offered by bank for an RFC savings deposit in EUR is 0.01%.
IR_FCNR(B)/RFC,What is the interest rate offered by bank for an RFC savings deposit in JPY?,The interest rate offered by bank for an RFC savings deposit in JPY is 0.07%.
IR_FCNR(B)/RFC,What is the interest rate offered by bank for an RFC savings deposit in CAD?,The interest rate offered by bank for an RFC savings deposit in CAD is 0.5%.
IR_FCNR(B)/RFC,What is the interest rate offered by bank for an RFC savings deposit in AUD?,The interest rate offered by bank for an RFC savings deposit in AUD is 0.5%.

title ,query,response
IR_FCNR(B)/RFC,"What is the existing interest rate for a 1-year to less than 2-year FCNR (B) deposit in USD for an amount below $200,000?","The existing interest rate for a 1-year to less than 2-year FCNR (B) deposit in USD below $200,000 is 5.35%."
IR_FCNR(B)/RFC,"What is the revised interest rate for a 1-year to less than 2-year FCNR (B) deposit in USD for an amount below 200,000?","The revised interest rate for a 1-year to less than 2-year FCNR (B) deposit in USD for an amount below 200,000 is 5.7%."
IR_FCNR(B)/RFC,"What is the existing interest rate for a 1-year to less than 2-year FCNR (B) deposit in USD for an amount of $200,000 or more?","The existing interest rate for a 1-year to less than 2-year FCNR (B) deposit in USD for an amount of 200,000 or more is 5.6%."
IR_FCNR(B)/RFC,"What is the revised interest rate for a 1-year to less than 2-year FCNR (B) deposit in USD for an amount of 200,000 or more?","The revised interest rate for a 1-year to less than 2-year FCNR (B) deposit in USD for an amount of 200,000 or more is 5.8%."
IR_FCNR(B)/RFC,What is the existing interest rate for a 1-year to less than 2-year FCNR (B) deposit in GBP?,The existing interest rate for a 1-year to less than 2-year FCNR (B) deposit in GBP is 5.05%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 1-year to less than 2-year FCNR (B) deposit in GBP?,The revised interest rate for a 1-year to less than 2-year FCNR (B) deposit in GBP is 5.05%.
IR_FCNR(B)/RFC,What is the existing interest rate for a 1-year to less than 2-year FCNR (B) deposit in JPY?,The existing interest rate for a 1-year to less than 2-year FCNR (B) deposit in JPY is 0.01%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 1-year to less than 2-year FCNR (B) deposit in JPY?,The revised interest rate for a 1-year to less than 2-year FCNR (B) deposit in JPY is 0.01%.
IR_FCNR(B)/RFC,What is the existing interest rate for a 1-year to less than 2-year FCNR (B) deposit in EUR?,The existing interest rate for a 1-year to less than 2-year FCNR (B) deposit in EUR is 3%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 1-year to less than 2-year FCNR (B) deposit in EUR?,The revised interest rate for a 1-year to less than 2-year FCNR (B) deposit in EUR is 3%.
IR_FCNR(B)/RFC,What is the existing interest rate for a 1-year to less than 2-year FCNR (B) deposit in CAD?,The existing interest rate for a 1-year to less than 2-year FCNR (B) deposit in CAD is 4.55%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 1-year to less than 2-year FCNR (B) deposit in CAD?,The revised interest rate for a 1-year to less than 2-year FCNR (B) deposit in CAD is 4.55%.
IR_FCNR(B)/RFC,What is the existing interest rate for a 1-year to less than 2-year FCNR (B) deposit in AUD?,The existing interest rate for a 1-year to less than 2-year FCNR (B) deposit in AUD is 3.75%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 1-year to less than 2-year FCNR (B) deposit in AUD?,The revised interest rate for a 1-year to less than 2-year FCNR (B) deposit in AUD is 3.75%.
IR_FCNR(B)/RFC,"What is the existing interest rate for a 2-year to less than 3-year FCNR (B) deposit in USD for an amount below $200,000?","The existing interest rate for a 2-year to less than 3-year FCNR (B) deposit in USD for an amount less than 200,000 is 4.3%."
IR_FCNR(B)/RFC,"What is the revised interest rate for a 2-year to less than 3-year FCNR (B) deposit in USD for an amount less than 200,000?","The revised interest rate for a 2-year to less than 3-year FCNR (B) deposit in USD for an amount less than 200,000 is 4.3%."
IR_FCNR(B)/RFC,"What is the existing interest rate for a 2-year to less than 3-year FCNR (B) deposit in USD for an amount of $200,000 or more?","The existing interest rate for a 2-year to less than 3-year FCNR (B) deposit in USD for an amount of 200,000 or more is 4.3%."
IR_FCNR(B)/RFC,"What is the revised interest rate for a 2-year to less than 3-year FCNR (B) deposit in USD for an amount of 200,000 or more?","The revised interest rate for a 2-year to less than 3-year FCNR (B) deposit in USD for an amount of 200,000 or more is 4.3%."
IR_FCNR(B)/RFC,What is the existing interest rate for a 2-year to less than 3-year FCNR (B) deposit in GBP?,The existing interest rate for a 2-year to less than 3-year FCNR (B) deposit in GBP is 3%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 2-year to less than 3-year FCNR (B) deposit in GBP?,The revised interest rate for a 2-year to less than 3-year FCNR (B) deposit in GBP is 3%.
IR_FCNR(B)/RFC,What is the existing interest rate for a 2-year to less than 3-year FCNR (B) deposit in JPY?,The existing interest rate for a 2-year to less than 3-year FCNR (B) deposit in JPY is 0.01%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 2-year to less than 3-year FCNR (B) deposit in JPY?,The revised interest rate for a 2-year to less than 3-year FCNR (B) deposit in JPY is 0.01%.
IR_FCNR(B)/RFC,What is the existing interest rate for a 2-year to less than 3-year FCNR (B) deposit in EUR?,The existing interest rate for a 2-year to less than 3-year FCNR (B) deposit in EUR is 2.05%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 2-year to less than 3-year FCNR (B) deposit in EUR?,The revised interest rate for a 2-year to less than 3-year FCNR (B) deposit in EUR is 2.05%.
IR_FCNR(B)/RFC,What is the existing interest rate for a 2-year to less than 3-year FCNR (B) deposit in CAD?,The existing interest rate for a 2-year to less than 3-year FCNR (B) deposit in CAD is 3.61%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 2-year to less than 3-year FCNR (B) deposit in CAD?,The revised interest rate for a 2-year to less than 3-year FCNR (B) deposit in CAD is 3.61%.
IR_FCNR(B)/RFC,What is the existing interest rate for a 2-year to less than 3-year FCNR (B) deposit in AUD?,The existing interest rate for a 2-year to less than 3-year FCNR (B) deposit in AUD is 3.5%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 2-year to less than 3-year FCNR (B) deposit in AUD?,The revised interest rate for a 2-year to less than 3-year FCNR (B) deposit in AUD is 3.5%.
IR_FCNR(B)/RFC,"What is the existing interest rate for a 3-year to less than 4-year FCNR (B) deposit in USD for an amount of $200,000 or more?","The existing interest rate for a 3-year to less than 4-year FCNR (B) deposit in USD for an amount less than 200,000 is 4.05%."
IR_FCNR(B)/RFC,"What is the revised interest rate for a 3-year to less than 4-year FCNR (B) deposit in USD for an amount less than 200,000?","The revised interest rate for a 3-year to less than 4-year FCNR (B) deposit in USD for an amount less than 200,000 is 4.05%."
IR_FCNR(B)/RFC,"What is the existing interest rate for a 3-year to less than 4-year FCNR (B) deposit in USD for an amount of $200,000 or more?","The existing interest rate for a 3-year to less than 4-year FCNR (B) deposit in USD for an amount of 200,000 or more is 4.05%."
IR_FCNR(B)/RFC,"What is the revised interest rate for a 3-year to less than 4-year FCNR (B) deposit in USD for an amount of 200,000 or more?","The revised interest rate for a 3-year to less than 4-year FCNR (B) deposit in USD for an amount of 200,000 or more is 4.05%."
IR_FCNR(B)/RFC,What is the existing interest rate for a 3-year to less than 4-year FCNR (B) deposit in GBP?,The existing interest rate for a 3-year to less than 4-year FCNR (B) deposit in GBP is 2.5%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 3-year to less than 4-year FCNR (B) deposit in GBP?,The revised interest rate for a 3-year to less than 4-year FCNR (B) deposit in GBP is 2.5%.
IR_FCNR(B)/RFC,What is the existing interest rate for a 3-year to less than 4-year FCNR (B) deposit in JPY?,The existing interest rate for a 3-year to less than 4-year FCNR (B) deposit in JPY is 0.01%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 3-year to less than 4-year FCNR (B) deposit in JPY?,The revised interest rate for a 3-year to less than 4-year FCNR (B) deposit in JPY is 0.01%.
IR_FCNR(B)/RFC,What is the existing interest rate for a 3-year to less than 4-year FCNR (B) deposit in EUR?,The existing interest rate for a 3-year to less than 4-year FCNR (B) deposit in EUR is 1.55%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 3-year to less than 4-year FCNR (B) deposit in EUR?,The revised interest rate for a 3-year to less than 4-year FCNR (B) deposit in EUR is 1.55%.
IR_FCNR(B)/RFC,What is the existing interest rate for a 3-year to less than 4-year FCNR (B) deposit in CAD?,The existing interest rate for a 3-year to less than 4-year FCNR (B) deposit in CAD is 3.31%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 3-year to less than 4-year FCNR (B) deposit in CAD?,The revised interest rate for a 3-year to less than 4-year FCNR (B) deposit in CAD is 3.31%.
IR_FCNR(B)/RFC,What is the existing interest rate for a 3-year to less than 4-year FCNR (B) deposit in AUD?,The existing interest rate for a 3-year to less than 4-year FCNR (B) deposit in AUD is 3%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 3-year to less than 4-year FCNR (B) deposit in AUD?,The revised interest rate for a 3-year to less than 4-year FCNR (B) deposit in AUD is 3%.
IR_FCNR(B)/RFC,"What is the existing interest rate for a 4-year to less than 5-year FCNR (B) deposit in USD for an amount below $200,000?","The existing interest rate for a 4-year to less than 5-year FCNR (B) deposit in USD for an amount less than 200,000 is 3.8%."
IR_FCNR(B)/RFC,"What is the revised interest rate for a 4-year to less than 5-year FCNR (B) deposit in USD for an amount less than 200,000?","The revised interest rate for a 4-year to less than 5-year FCNR (B) deposit in USD for an amount less than 200,000 is 3.8%."
IR_FCNR(B)/RFC,"What is the existing interest rate for a 4-year to less than 5-year FCNR (B) deposit in USD for an amount of $200,000 or more?","The existing interest rate for a 4-year to less than 5-year FCNR (B) deposit in USD for an amount of 200,000 or more is 3.8%."
IR_FCNR(B)/RFC,"What is the revised interest rate for a 4-year to less than 5-year FCNR (B) deposit in USD for an amount of 200,000 or more?","The revised interest rate for a 4-year to less than 5-year FCNR (B) deposit in USD for an amount of 200,000 or more is 3.8%."
IR_FCNR(B)/RFC,What is the existing interest rate for a 4-year to less than 5-year FCNR (B) deposit in GBP?,The existing interest rate for a 4-year to less than 5-year FCNR (B) deposit in GBP is 2.5%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 4-year to less than 5-year FCNR (B) deposit in GBP?,The revised interest rate for a 4-year to less than 5-year FCNR (B) deposit in GBP is 2.5%.
IR_FCNR(B)/RFC,What is the existing interest rate for a 4-year to less than 5-year FCNR (B) deposit in JPY?,The existing interest rate for a 4-year to less than 5-year FCNR (B) deposit in JPY  is 0.01%.
IR_FCNR(B)/RFC,What is the revised interest rate for a 4-year to less than 5-year FCNR (B) deposit in JPY?,The revised interest rate for a 4-year to less than 5-year FCNR (B) deposit in JPY is 0.01%.
